property_id,business_id,census_year,industry,clue_area,trading_name,business_address,building_address,seating_type,num_seats,lifespan_years,lifespan_group,lon,lat,businesses_at_property,bias_filter,business_status,analysis_usage,street_address,street_avg_lifespan,street_success_rate,street_median_seats,total_businesses,reliability,street_stats_imputed,competitors_300m,same_industry_300m,other_industry_300m,high_competition,industry_ratio,competition_cat,lifespan_numeric,industry_cafe,log_seats,size_small,size_medium,size_large,comp_300m,same_ind_300m,other_ind_300m,comp_density,industry_dominance,high_comp,very_high_comp,isolated,entry_year_norm,is_recent,dist_cbd,property_crowding,street_phillip_court,street_market_lane,street_rakaia_way,street_street,street_footscray_road,street_faraday_street,street_queens_bridge,street_siddeley_street,street_southbank_boulevard,street_corrs_lane,street_domain_road,street_southgate_avenue,street_whiteman_street,street_newquay_promenade,street_drummond_street,street_liverpool_street,street_errol_street,street_star_crescent,street_pelham_street,street_st_kilda_road,street_albert_street,street_hardware_lane,street_victoria_parade,street_spring_street,street_alfred_place,street_hardware_street,street_heffernan_lane,street_kavanagh_street,street_little_la_trobe_street,street_rose_lane,street_sutherland_street,street_victoria_harbour_promenade,street_waterview_walk,street_docklands_drive,street_rosslyn_street,street_elgin_street,street_spencer_street,street_lorimer_street,street_queen_street,street_waratah_place,street_little_lonsdale_street,street_lonsdale_street,street_la_trobe_street,street_clarendon_street,street_a_beckett_street,street_therry_street,street_mckillop_street,on_best_street,on_worst_street
101226,407,2004,Cafes,Melbourne (CBD),Bottega Restaurant,72-74 Bourke Street MELBOURNE 3000,72-74 Bourke Street MELBOURNE 3000,Mixed,142,20,>12 yrs,144.97101645814735,-37.81168230987923,1,FALSE,Long-term Success (Operating),Use in All Analysis,Bourke Street,6.822541966426859,18.225419664268586,52,417,High (10+),FALSE,131,121,9,1,0.9166666666666666,Very High (>50),20,1,4.962844630259907,0,0,1,131,121,9,1.31,0.9166666666666666,1,1,0,0.09523809523809523,0,0.9041414702471814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101229,409,2002,Cafes,Melbourne (CBD),Pellegrinis Espresso Bar,66 Bourke Street MELBOURNE 3000,66 Bourke Street MELBOURNE 3000,Seats - Indoor,45,22,>12 yrs,144.9711723770097,-37.81164925973116,1,FALSE,Long-term Success (Operating),Use in All Analysis,Bourke Street,6.822541966426859,18.225419664268586,52,417,High (10+),FALSE,105,98,6,1,0.9245283018867925,Very High (>50),22,1,3.828641396489095,0,1,0,105,98,6,1.05,0.9245283018867925,1,1,0,0,0,0.921825817319849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101230,410,2008,Cafes,Melbourne (CBD),Von Haus,4 Bourke Street MELBOURNE 3000,54-62 Bourke Street MELBOURNE 3000,Seats - Indoor,29,7,6-8 yrs,144.97136417948118,-37.81155874855,1,FALSE,Closed Business,Use in All Analysis,Bourke Street,6.822541966426859,18.225419664268586,52,417,High (10+),FALSE,197,175,21,1,0.8838383838383839,Very High (>50),7,1,3.4011973816621555,1,0,0,197,175,21,1.97,0.8838383838383839,1,1,0,0.2857142857142857,0,0.9448921533785997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101231,411,2002,Cafes,Melbourne (CBD),Cafe On Bourke,"Shop 1, 40-50 Bourke Street MELBOURNE 3000",40-50 Bourke Street MELBOURNE 3000,Mixed,120,18,>12 yrs,144.9717013446132,-37.81137239396364,1,FALSE,Long-term Success (Closed),Use in All Analysis,Bourke Street,6.822541966426859,18.225419664268586,52,417,High (10+),FALSE,90,84,5,1,0.9230769230769231,Very High (>50),18,1,4.795790545596741,0,0,1,90,84,5,0.9,0.9230769230769231,1,1,0,0,0,0.9862483224599575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101232,412,2002,Cafes,Melbourne (CBD),Fast Eddy's,"Restaurant , 38 Bourke Street MELBOURNE 3000",32-38 Bourke Street MELBOURNE 3000,Mixed,214,2,1-2 yrs,144.97198751508475,-37.81136218828864,1,FALSE,Closed Business,Use in All Analysis,Bourke Street,6.822541966426859,18.225419664268586,52,417,High (10+),FALSE,85,79,5,1,0.9186046511627907,Very High (>50),2,1,5.3706380281276624,0,0,1,85,79,5,0.85,0.9186046511627907,1,1,0,0,0,1.0173059203483277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101232,413,2011,Cafes,Melbourne (CBD),Takumi Japanese Restaurant,"Shop 2, Ground , 32 Bourke Street MELBOURNE 3000",32-38 Bourke Street MELBOURNE 3000,Seats - Indoor,50,13,>12 yrs,144.97197812395,-37.81136084718547,1,FALSE,Long-term Success (Operating),Use in All Analysis,Bourke Street,6.822541966426859,18.225419664268586,52,417,High (10+),FALSE,204,180,23,1,0.8780487804878049,Very High (>50),13,1,3.9318256327243257,0,1,0,204,180,23,2.04,0.8780487804878049,1,1,0,0.42857142857142855,0,1.0163314824096685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101232,414,2006,Cafes,Melbourne (CBD),Water & Grass,"Part Ground , 32-38 Bourke Street MELBOURNE 3000",32-38 Bourke Street MELBOURNE 3000,Mixed,132,5,3-5 yrs,144.97198751508475,-37.81136218828864,1,FALSE,Closed Business,Use in All Analysis,Bourke Street,6.822541966426859,18.225419664268586,52,417,High (10+),FALSE,131,119,11,1,0.9015151515151515,Very High (>50),5,1,4.890349128221754,0,0,1,131,119,11,1.31,0.9015151515151515,1,1,0,0.19047619047619047,0,1.0173059203483277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101234,415,2006,Cafes,Melbourne (CBD),Don.na.mon.ya Japanese Donburi Cafe & Bar,18 Bourke Street MELBOURNE 3000,18 Bourke Street MELBOURNE 3000,Mixed,42,2,1-2 yrs,144.97237177479505,-37.81128859824318,1,FALSE,Closed Business,Use in All Analysis,Bourke Street,6.822541966426859,18.225419664268586,52,417,High (10+),FALSE,120,107,12,1,0.8842975206611571,Very High (>50),2,1,3.7612001156935624,0,1,0,120,107,12,1.2,0.8842975206611571,1,1,0,0.19047619047619047,0,1.0606651795281146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101234,416,2008,Cafes,Melbourne (CBD),Green Pepper Indian Restaurant,18 Bourke Street MELBOURNE 3000,18 Bourke Street MELBOURNE 3000,Mixed,42,9,9-12 yrs,144.97236238509998,-37.81128725729499,1,FALSE,Closed Business,Use in All Analysis,Bourke Street,6.822541966426859,18.225419664268586,52,417,High (10+),FALSE,158,137,20,1,0.8616352201257862,Very High (>50),9,1,3.7612001156935624,0,1,0,158,137,20,1.58,0.8616352201257862,1,1,0,0.2857142857142857,0,1.0596899534185313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101234,417,2002,Takeaway,Melbourne (CBD),Parliament Kebabs,18 Bourke Street MELBOURNE 3000,18 Bourke Street MELBOURNE 3000,Mixed,20,4,3-5 yrs,144.97237177479505,-37.81128859824318,1,FALSE,Closed Business,Use in All Analysis,Bourke Street,6.822541966426859,18.225419664268586,52,417,High (10+),FALSE,75,5,69,1,0.06578947368421052,Very High (>50),4,0,3.044522437723423,1,0,0,75,5,69,0.75,0.06578947368421052,1,1,0,0,0,1.0606651795281146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101234,418,2019,Cafes,Melbourne (CBD),Pipa,18 Bourke Street MELBOURNE 3000,18 Bourke Street MELBOURNE 3000,Seats - Indoor,32,3,3-5 yrs,144.9723623854,-37.811287257954255,1,FALSE,Closed Business,Use in All Analysis,Bourke Street,6.822541966426859,18.225419664268586,52,417,High (10+),FALSE,291,255,35,1,0.8732876712328768,Very High (>50),3,1,3.4965075614664802,1,0,0,291,255,35,2.91,0.8732876712328768,1,1,0,0.8095238095238095,1,1.0596899680009995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101235,419,2002,Cafes,Melbourne (CBD),Barflys,16 Bourke Street MELBOURNE 3000,14-16 Bourke Street MELBOURNE 3000,Mixed,136,2,1-2 yrs,144.97244588898718,-37.81127062962473,1,FALSE,Closed Business,Use in All Analysis,Bourke Street,6.822541966426859,18.225419664268586,52,417,High (10+),FALSE,73,68,4,1,0.918918918918919,Very High (>50),2,1,4.919980925828125,0,0,1,73,68,4,0.73,0.918918918918919,1,1,0,0,0,1.0691300078179113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101235,420,2006,Cafes,Melbourne (CBD),Red Pepper Indian Restaurant,14-16 Bourke Street MELBOURNE 3000,14-16 Bourke Street MELBOURNE 3000,Mixed,68,2,1-2 yrs,144.97244588898718,-37.81127062962473,1,FALSE,Closed Business,Use in All Analysis,Bourke Street,6.822541966426859,18.225419664268586,52,417,High (10+),FALSE,117,106,10,1,0.8983050847457628,Very High (>50),2,1,4.23410650459726,0,1,0,117,106,10,1.17,0.8983050847457628,1,1,0,0.19047619047619047,0,1.0691300078179113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101236,421,2002,Cafes,Melbourne (CBD),Club Gambit,12 Bourke Street MELBOURNE 3000,12 Bourke Street MELBOURNE 3000,Seats - Indoor,56,2,1-2 yrs,144.9725179014552,-37.811249445270285,1,FALSE,Closed Business,Use in All Analysis,Bourke Street,6.822541966426859,18.225419664268586,52,417,High (10+),FALSE,70,65,4,1,0.9154929577464789,Very High (>50),2,1,4.04305126783455,0,1,0,70,65,4,0.7,0.9154929577464789,1,1,0,0,0,1.0774548521300515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101237,422,2019,Cafes,Melbourne (CBD),Butchers Diner,"Ground 0, 10-0 Bourke Street MELBOURNE 3000",10 Bourke Street MELBOURNE 3000,Mixed,32,3,3-5 yrs,144.97255546425,-37.81123568691042,2,FALSE,Closed Business,Use in All Analysis,Bourke Street,6.822541966426859,18.225419664268586,52,417,High (10+),FALSE,272,238,33,1,0.8717948717948718,Very High (>50),3,1,3.4965075614664802,1,0,0,272,238,33,2.72,0.8717948717948718,1,1,0,0.8095238095238095,1,1.0818701458067153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101237,424,2002,Cafes,Melbourne (CBD),Sushi Masa,10 Bourke Street MELBOURNE 3000,10 Bourke Street MELBOURNE 3000,Mixed,53,15,>12 yrs,144.97256485319335,-37.81123702828512,1,FALSE,Long-term Success (Closed),Use in All Analysis,Bourke Street,6.822541966426859,18.225419664268586,52,417,High (10+),FALSE,68,63,4,1,0.9130434782608695,Very High (>50),15,1,3.9889840465642745,0,1,0,68,63,4,0.68,0.9130434782608695,1,1,0,0,0,1.082845145281767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101248,427,2007,Cafes,Carlton,Cafe Tre Sette,"Unit 1, Ground , 139-143 Bouverie Street CARLTON 3053",139-143 Bouverie Street CARLTON 3053,Seats - Indoor,45,17,>12 yrs,144.96170869288932,-37.80322535237795,1,FALSE,Long-term Success (Operating),Use in All Analysis,Bouverie Street,17,100,45,1,Very Low (1-2),FALSE,16,13,2,1,0.7647058823529411,Medium (16-30),17,1,3.828641396489095,0,1,0,16,13,2,0.16,0.7647058823529411,0,0,0,0.23809523809523808,0,1.1618951113360991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101345,428,2002,Takeaway,Melbourne (CBD),Bar Rush,"Kiosk 12, 0 Campbell Arcade MELBOURNE 3000",0 Campbell Arcade MELBOURNE 3000,Seats - Indoor,20,2,1-2 yrs,NA,NA,1,FALSE,Closed Business,Use in All Analysis,Campbell Arcade,2,0,20,1,Very Low (1-2),FALSE,NA,NA,NA,NA,NA,NA,2,0,3.044522437723423,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101345,429,2009,Takeaway,Melbourne (CBD),Cup Of Truth,"Kiosk 12,  Flinders Street MELBOURNE 3000",Flinders Street MELBOURNE 3000,Seats - Indoor,6,5,3-5 yrs,144.96608497510397,-37.817871913649995,1,FALSE,Closed Business,Use in All Analysis,Flinders Street,6.87,19,36,100,High (10+),FALSE,186,62,123,1,0.3315508021390374,Very High (>50),5,0,1.9459101490553132,1,0,0,186,62,123,1.86,0.3315508021390374,1,1,0,0.3333333333333333,0,0.5784721374517019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101581,431,2005,Cafes,Carlton,Coffee Of The Terrace,"Ground , 55 Cardigan Street CARLTON 3053",55 Cardigan Street CARLTON 3053,Mixed,24,4,3-5 yrs,144.9642871431601,-37.80543978134246,1,FALSE,Closed Business,Use in All Analysis,Cardigan Street,7.25,25,48.5,16,High (10+),FALSE,54,48,5,1,0.8727272727272727,Very High (>50),4,1,3.2188758248682006,1,0,0,54,48,5,0.54,0.8727272727272727,1,1,0,0.14285714285714285,0,0.9153192013229875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101581,432,2009,Takeaway,Carlton,Soul Soup Cafe,"Ground , 55 Cardigan Street CARLTON 3053",55 Cardigan Street CARLTON 3053,Mixed,36,9,9-12 yrs,144.96427769723766,-37.80543838285,1,FALSE,Closed Business,Use in All Analysis,Cardigan Street,7.25,25,48.5,16,High (10+),FALSE,81,10,70,1,0.12195121951219512,Very High (>50),9,0,3.6109179126442243,1,0,0,81,10,70,0.81,0.12195121951219512,1,1,0,0.3333333333333333,0,0.9153224848646092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101581,433,2002,Cafes,Carlton,The Daily Grind,"Ground , 55 Cardigan Street CARLTON 3053",55 Cardigan Street CARLTON 3053,Mixed,62,3,3-5 yrs,144.9642871431601,-37.80543978134246,1,FALSE,Closed Business,Use in All Analysis,Cardigan Street,7.25,25,48.5,16,High (10+),FALSE,33,32,0,1,0.9411764705882353,High (31-50),3,1,4.143134726391533,0,1,0,33,32,0,0.33,0.9411764705882353,1,0,0,0,0,0.9153192013229875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101588,434,2018,Takeaway,Carlton,Cream & Crumbs,"Shop 1, Ground , 73 Cardigan Street CARLTON 3053",73-81 Cardigan Street CARLTON 3053,Seats - Indoor,14,5,3-5 yrs,144.9643608260457,-37.80505743185,1,FALSE,Closed Business,Use in All Analysis,Cardigan Street,7.25,25,48.5,16,High (10+),FALSE,136,14,121,1,0.10218978102189781,Very High (>50),5,0,2.70805020110221,1,0,0,136,14,121,1.36,0.10218978102189781,1,1,0,0.7619047619047619,1,0.9584973912661936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101592,435,2002,Takeaway,Carlton,Genevive's Fine Food,87 Cardigan Street CARLTON 3053,87 Cardigan Street CARLTON 3053,Seats - Indoor,18,12,9-12 yrs,144.9644528877749,-37.80486235581329,1,FALSE,Closed Business,Use in All Analysis,Cardigan Street,7.25,25,48.5,16,High (10+),FALSE,35,0,34,1,0,High (31-50),12,0,2.9444389791664403,1,0,0,35,0,34,0.35,0,1,0,0,0,0,0.9814354313538073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101660,437,2002,Cafes,Carlton,Comfortably Numb,"Gnd & Flr1 , 330 Cardigan Street CARLTON 3053",330-332 Cardigan Street CARLTON 3053,Mixed,60,1,1-2 yrs,144.96638744874338,-37.796859399886955,1,FALSE,Closed Business,Use in All Analysis,Cardigan Street,7.25,25,48.5,16,High (10+),FALSE,23,20,2,1,0.8333333333333334,Medium (16-30),1,1,4.110873864173311,0,1,0,23,20,2,0.23,0.8333333333333334,0,0,0,0,0,1.8936971234275357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101660,439,2005,Cafes,Carlton,Red Vibe,"Gnd & Flr1 , 330 Cardigan Street CARLTON 3053",330-332 Cardigan Street CARLTON 3053,Mixed,56,2,1-2 yrs,144.96638744874338,-37.796859399886955,1,FALSE,Closed Business,Use in All Analysis,Cardigan Street,7.25,25,48.5,16,High (10+),FALSE,37,30,6,1,0.7894736842105263,High (31-50),2,1,4.04305126783455,0,1,0,37,30,6,0.37,0.7894736842105263,1,0,0,0.14285714285714285,0,1.8936971234275357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101660,440,2003,Cafes,Carlton,Three Thirty Red,"Gnd & Flr1 , 330 Cardigan Street CARLTON 3053",330-332 Cardigan Street CARLTON 3053,Mixed,70,2,1-2 yrs,144.96638744874338,-37.796859399886955,1,FALSE,Closed Business,Use in All Analysis,Cardigan Street,7.25,25,48.5,16,High (10+),FALSE,30,26,3,1,0.8387096774193549,Medium (16-30),2,1,4.2626798770413155,0,1,0,30,26,3,0.3,0.8387096774193549,1,0,0,0.047619047619047616,0,1.8936971234275357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101693,441,2022,Cafes,Carlton,Carlton Grill & Kebab House,"Unit 2, 164 Cardigan Street CARLTON VIC 3053",156-164 Cardigan Street CARLTON VIC 3053,Mixed,24,1,1-2 yrs,144.96562617682207,-37.8013262219,2,FALSE,Closed Business,Use in All Analysis,Cardigan Street,7.25,25,48.5,16,High (10+),FALSE,208,178,29,1,0.8516746411483254,Very High (>50),1,1,3.2188758248682006,1,0,0,208,178,29,2.08,0.8516746411483254,1,1,0,0.9523809523809523,1,1.3909464794991273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101693,443,2009,Cafes,Carlton,Don Tojo,"Unit 3, 164-164 Cardigan Street CARLTON 3053",156-164 Cardigan Street CARLTON 3053,Mixed,58,15,>12 yrs,144.9656261769574,-37.8013262219,2,FALSE,Long-term Success (Operating),Use in All Analysis,Cardigan Street,7.25,25,48.5,16,High (10+),FALSE,116,99,16,1,0.8461538461538461,Very High (>50),15,1,4.07753744390572,0,1,0,116,99,16,1.16,0.8461538461538461,1,1,0,0.3333333333333333,0,1.39094648252707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101693,444,2016,Cafes,Carlton,Jokamz,"Unit 2, 164 Cardigan Street CARLTON 3053",156-164 Cardigan Street CARLTON 3053,Mixed,49,6,6-8 yrs,144.96563562607662,-37.80132764892878,2,FALSE,Closed Business,Use in All Analysis,Cardigan Street,7.25,25,48.5,16,High (10+),FALSE,159,135,23,1,0.84375,Very High (>50),6,1,3.912023005428146,0,1,0,159,135,23,1.59,0.84375,1,1,0,0.6666666666666666,1,1.3910031794073556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101693,445,2009,Cafes,Carlton,Es Teler 77,"Unit 2, 164-164 Cardigan Street CARLTON 3053",156-164 Cardigan Street CARLTON 3053,Seats - Indoor,52,5,3-5 yrs,144.9656261769574,-37.8013262219,2,FALSE,Closed Business,Use in All Analysis,Cardigan Street,7.25,25,48.5,16,High (10+),FALSE,116,99,16,1,0.8461538461538461,Very High (>50),5,1,3.970291913552122,0,1,0,116,99,16,1.16,0.8461538461538461,1,1,0,0.3333333333333333,0,1.39094648252707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101783,446,2002,Cafes,Melbourne (CBD),Supper Inn,15-17 Celestial Avenue MELBOURNE 3000,15-17 Celestial Avenue MELBOURNE 3000,Seats - Indoor,70,22,>12 yrs,144.9661395565683,-37.8118822905132,1,FALSE,Long-term Success (Operating),Use in All Analysis,Celestial Avenue,20.5,100,43,2,Very Low (1-2),FALSE,144,134,9,1,0.9241379310344827,Very High (>50),22,1,4.2626798770413155,0,1,0,144,134,9,1.44,0.9241379310344827,1,1,0,0,0,0.38753834286306654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101785,447,2005,Cafes,Melbourne (CBD),Heyday Hong Kong Cafe,16 Celestial Avenue MELBOURNE 3000,16 Celestial Avenue MELBOURNE 3000,Seats - Indoor,16,19,>12 yrs,144.96638097896363,-37.81181194772617,1,FALSE,Long-term Success (Operating),Use in All Analysis,Celestial Avenue,20.5,100,43,2,Very Low (1-2),FALSE,227,200,26,1,0.8771929824561403,Very High (>50),19,1,2.833213344056216,1,0,0,227,200,26,2.27,0.8771929824561403,1,1,0,0.14285714285714285,0,0.41475924814852627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101788,448,2002,Cafes,Melbourne (CBD),Amicis Cafe,"Shop 7, 258 Flinders Lane MELBOURNE 3000",258-260 Flinders Lane MELBOURNE 3000,Mixed,53,5,3-5 yrs,144.9654838240015,-37.816645850433005,2,FALSE,Closed Business,Use in All Analysis,Flinders Lane,7.015151515151516,18.939393939393938,49.5,132,High (10+),FALSE,132,102,29,1,0.7669172932330827,Very High (>50),5,1,3.9889840465642745,0,1,0,132,102,29,1.32,0.7669172932330827,1,1,0,0,0,0.42932500921755107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101788,449,2004,Takeaway,Melbourne (CBD),Barista Cafe,"Shop 17, 258-260 Flinders Lane MELBOURNE 3000",258-260 Flinders Lane MELBOURNE 3000,Mixed,20,1,1-2 yrs,144.9654838240015,-37.816645850433005,2,FALSE,Closed Business,Use in All Analysis,Flinders Lane,7.015151515151516,18.939393939393938,49.5,132,High (10+),FALSE,171,44,126,1,0.2558139534883721,Very High (>50),1,0,3.044522437723423,1,0,0,171,44,126,1.71,0.2558139534883721,1,1,0,0.09523809523809523,0,0.42932500921755107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101788,450,2005,Takeaway,Melbourne (CBD),Cafe Vicolino,"Shop 17,  Flinders Lane MELBOURNE 3000",258-260 Flinders Lane MELBOURNE 3000,Mixed,20,19,>12 yrs,144.9654838240015,-37.816645850433005,2,FALSE,Long-term Success (Operating),Use in All Analysis,Flinders Lane,7.015151515151516,18.939393939393938,49.5,132,High (10+),FALSE,217,65,151,1,0.2981651376146789,Very High (>50),19,0,3.044522437723423,1,0,0,217,65,151,2.17,0.2981651376146789,1,1,0,0.14285714285714285,0,0.42932500921755107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101788,451,2016,Cafes,Melbourne (CBD),Eliana Lulu,Flinders Lane MELBOURNE 3000,258-260 Flinders Lane MELBOURNE 3000,Mixed,50,4,3-5 yrs,144.9654838240015,-37.816645850433005,2,FALSE,Closed Business,Use in All Analysis,Flinders Lane,7.015151515151516,18.939393939393938,49.5,132,High (10+),FALSE,432,286,145,1,0.6605080831408776,Very High (>50),4,1,3.9318256327243257,0,1,0,432,286,145,4.32,0.6605080831408776,1,1,0,0.6666666666666666,1,0.42932500921755107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
