property_id,business_id,census_year,industry,clue_area,trading_name,business_address,building_address,seating_type,num_seats,lifespan_years,lifespan_group,lon,lat,businesses_at_property,bias_filter,business_status,analysis_usage,street_address,total_businesses_on_street,street_reliability,competitors_50m,same_industry_50m,other_industry_50m,competition_50m_category,high_competition_50m,isolated_location,street_quality,on_prime_street,on_poor_street,industry_ratio_50m,size_category,dist_from_cbd_km,is_current_business,high_risk_location,favorable_location,competitors_200m,same_industry_200m,other_industry_200m,competition_200m_category,high_competition_200m,industry_ratio_200m,true_current_comp_200m,true_current_comp_50m,start_year_filter,street_avg_lifespan,street_success_rate,street_median_seats,complete_lifespan
101193,284,2014,Cafes,Melbourne (CBD),Gekkazan,338-352 Bourke Street MELBOURNE 3000,338-352 Bourke Street MELBOURNE 3000,Mixed,80,4,3-5 yrs,144.96328859689999,-37.81360351,4,FALSE,Closed Business,Use in All Analysis,Bourke Street,417,High (10+),8,6,2,Medium (6-10),0,0,Average (40-60%),0,0,0.75,Large (61-100),0.020937881,0,1,1,223,159,64,Very High (>50),1,0.7130044843049327,NA,NA,TRUE,7.0922190201729105,20.74927954,60.069164265129686,TRUE
101193,286,2014,Cafes,Melbourne (CBD),Mama's Buoi,338-352 Bourke Street MELBOURNE 3000,338-352 Bourke Street MELBOURNE 3000,Mixed,74,6,6-8 yrs,144.96328859689999,-37.81360351,4,FALSE,Closed Business,Use in All Analysis,Bourke Street,417,High (10+),8,6,2,Medium (6-10),0,0,Average (40-60%),0,0,0.75,Large (61-100),0.020937881,0,1,1,223,159,64,Very High (>50),1,0.7130044843049327,NA,NA,TRUE,7.0922190201729105,20.74927954,60.069164265129686,TRUE
101193,290,2014,Cafes,Melbourne (CBD),Ca De Vin,338-352 Bourke Street MELBOURNE 3000,338-352 Bourke Street MELBOURNE 3000,Seats - Outdoor,140,19,>12 yrs,144.96328859689999,-37.81360351,4,FALSE,Long-term Success (Operating),Use in All Analysis,Bourke Street,417,High (10+),3,2,1,Low (3-5),0,0,Average (40-60%),0,0,0.6666666666666666,Very Large (>100),0.020937881,0,0,1,103,79,24,Very High (>50),1,0.7669902912621359,70,1,TRUE,7.0922190201729105,20.74927954,60.069164265129686,FALSE
101193,283,2015,Cafes,Melbourne (CBD),Federal Coffee Palace,338-352 Bourke Street MELBOURNE 3000,338-352 Bourke Street MELBOURNE 3000,Seats - Outdoor,155,20,>12 yrs,144.9632886,-37.81360351,4,FALSE,Long-term Success (Operating),Use in All Analysis,Bourke Street,417,High (10+),0,0,0,Isolated (0),0,1,Average (40-60%),0,0,NA,Very Large (>100),0.020938225,0,0,1,84,65,19,Very High (>50),1,0.7738095238095238,70,1,TRUE,7.0922190201729105,20.74927954,60.069164265129686,FALSE
101193,284,2015,Cafes,Melbourne (CBD),Gekkazan,338-352 Bourke Street MELBOURNE 3000,338-352 Bourke Street MELBOURNE 3000,Mixed,80,4,3-5 yrs,144.9632886,-37.81360351,4,FALSE,Closed Business,Use in All Analysis,Bourke Street,417,High (10+),8,6,2,Medium (6-10),0,0,Average (40-60%),0,0,0.75,Large (61-100),0.020938225,0,1,1,223,159,64,Very High (>50),1,0.7130044843049327,NA,NA,TRUE,7.0922190201729105,20.74927954,60.069164265129686,TRUE
101193,286,2015,Cafes,Melbourne (CBD),Mama's Buoi,338-352 Bourke Street MELBOURNE 3000,338-352 Bourke Street MELBOURNE 3000,Mixed,74,6,6-8 yrs,144.9632886,-37.81360351,4,FALSE,Closed Business,Use in All Analysis,Bourke Street,417,High (10+),8,6,2,Medium (6-10),0,0,Average (40-60%),0,0,0.75,Large (61-100),0.020938225,0,1,1,223,159,64,Very High (>50),1,0.7130044843049327,NA,NA,TRUE,7.0922190201729105,20.74927954,60.069164265129686,TRUE
101193,290,2015,Cafes,Melbourne (CBD),Ca De Vin,338-352 Bourke Street MELBOURNE 3000,338-352 Bourke Street MELBOURNE 3000,Seats - Outdoor,140,19,>12 yrs,144.9632886,-37.81360351,4,FALSE,Long-term Success (Operating),Use in All Analysis,Bourke Street,417,High (10+),3,2,1,Low (3-5),0,0,Average (40-60%),0,0,0.6666666666666666,Very Large (>100),0.020938225,0,0,1,103,79,24,Very High (>50),1,0.7669902912621359,70,1,TRUE,7.0922190201729105,20.74927954,60.069164265129686,FALSE
101193,283,2016,Cafes,Melbourne (CBD),Federal Coffee Palace,338-352 Bourke Street MELBOURNE 3000,338-352 Bourke Street MELBOURNE 3000,Seats - Outdoor,155,20,>12 yrs,144.96329803216406,-37.81360486,4,FALSE,Long-term Success (Operating),Use in All Analysis,Bourke Street,417,High (10+),0,0,0,Isolated (0),0,1,Average (40-60%),0,0,NA,Very Large (>100),0.021988189,0,0,1,84,65,19,Very High (>50),1,0.7738095238095238,70,1,TRUE,7.0922190201729105,20.74927954,60.069164265129686,FALSE
101193,284,2016,Cafes,Melbourne (CBD),Gekkazan,338-352 Bourke Street MELBOURNE 3000,338-352 Bourke Street MELBOURNE 3000,Mixed,80,4,3-5 yrs,144.96329803216406,-37.81360486,4,FALSE,Closed Business,Use in All Analysis,Bourke Street,417,High (10+),8,6,2,Medium (6-10),0,0,Average (40-60%),0,0,0.75,Large (61-100),0.021988189,0,1,1,223,159,64,Very High (>50),1,0.7130044843049327,NA,NA,TRUE,7.0922190201729105,20.74927954,60.069164265129686,TRUE
101193,286,2016,Cafes,Melbourne (CBD),Mama's Buoi,338-352 Bourke Street MELBOURNE 3000,338-352 Bourke Street MELBOURNE 3000,Mixed,74,6,6-8 yrs,144.96329803216406,-37.81360486,4,FALSE,Closed Business,Use in All Analysis,Bourke Street,417,High (10+),8,6,2,Medium (6-10),0,0,Average (40-60%),0,0,0.75,Large (61-100),0.021988189,0,1,1,223,159,64,Very High (>50),1,0.7130044843049327,NA,NA,TRUE,7.0922190201729105,20.74927954,60.069164265129686,TRUE
101193,290,2016,Cafes,Melbourne (CBD),Ca De Vin,338-352 Bourke Street MELBOURNE 3000,338-352 Bourke Street MELBOURNE 3000,Seats - Outdoor,140,19,>12 yrs,144.96329803216406,-37.81360486,4,FALSE,Long-term Success (Operating),Use in All Analysis,Bourke Street,417,High (10+),3,2,1,Low (3-5),0,0,Average (40-60%),0,0,0.6666666666666666,Very Large (>100),0.021988189,0,0,1,103,79,24,Very High (>50),1,0.7669902912621359,70,1,TRUE,7.0922190201729105,20.74927954,60.069164265129686,FALSE
101193,283,2017,Cafes,Melbourne (CBD),Federal Coffee Palace,338-352 Bourke Street MELBOURNE 3000,338-352 Bourke Street MELBOURNE 3000,Seats - Outdoor,155,20,>12 yrs,144.9632886,-37.81360351,4,FALSE,Long-term Success (Operating),Use in All Analysis,Bourke Street,417,High (10+),0,0,0,Isolated (0),0,1,Average (40-60%),0,0,NA,Very Large (>100),0.020938225,0,0,1,84,65,19,Very High (>50),1,0.7738095238095238,70,1,TRUE,7.0922190201729105,20.74927954,60.069164265129686,FALSE
101193,284,2017,Cafes,Melbourne (CBD),Gekkazan,338-352 Bourke Street MELBOURNE 3000,338-352 Bourke Street MELBOURNE 3000,Mixed,80,4,3-5 yrs,144.9632886,-37.81360351,4,FALSE,Closed Business,Use in All Analysis,Bourke Street,417,High (10+),8,6,2,Medium (6-10),0,0,Average (40-60%),0,0,0.75,Large (61-100),0.020938225,0,1,1,223,159,64,Very High (>50),1,0.7130044843049327,NA,NA,TRUE,7.0922190201729105,20.74927954,60.069164265129686,TRUE
101193,286,2017,Cafes,Melbourne (CBD),Mama's Buoi,338-352 Bourke Street MELBOURNE 3000,338-352 Bourke Street MELBOURNE 3000,Mixed,74,6,6-8 yrs,144.9632886,-37.81360351,4,FALSE,Closed Business,Use in All Analysis,Bourke Street,417,High (10+),8,6,2,Medium (6-10),0,0,Average (40-60%),0,0,0.75,Large (61-100),0.020938225,0,1,1,223,159,64,Very High (>50),1,0.7130044843049327,NA,NA,TRUE,7.0922190201729105,20.74927954,60.069164265129686,TRUE
101193,290,2017,Cafes,Melbourne (CBD),Ca De Vin,338-352 Bourke Street MELBOURNE 3000,338-352 Bourke Street MELBOURNE 3000,Seats - Outdoor,140,19,>12 yrs,144.9632886,-37.81360351,4,FALSE,Long-term Success (Operating),Use in All Analysis,Bourke Street,417,High (10+),3,2,1,Low (3-5),0,0,Average (40-60%),0,0,0.6666666666666666,Very Large (>100),0.020938225,0,0,1,103,79,24,Very High (>50),1,0.7669902912621359,70,1,TRUE,7.0922190201729105,20.74927954,60.069164265129686,FALSE
101193,283,2018,Cafes,Melbourne (CBD),Federal Coffee Palace,338-352 Bourke Street MELBOURNE 3000,338-352 Bourke Street MELBOURNE 3000,Seats - Outdoor,155,20,>12 yrs,144.9632886,-37.81360351,4,FALSE,Long-term Success (Operating),Use in All Analysis,Bourke Street,417,High (10+),0,0,0,Isolated (0),0,1,Average (40-60%),0,0,NA,Very Large (>100),0.020938225,0,0,1,84,65,19,Very High (>50),1,0.7738095238095238,70,1,TRUE,7.0922190201729105,20.74927954,60.069164265129686,FALSE
101193,286,2018,Cafes,Melbourne (CBD),Mama's Buoi,338-352 Bourke Street MELBOURNE 3000,338-352 Bourke Street MELBOURNE 3000,Mixed,74,6,6-8 yrs,144.9632886,-37.81360351,4,FALSE,Closed Business,Use in All Analysis,Bourke Street,417,High (10+),8,6,2,Medium (6-10),0,0,Average (40-60%),0,0,0.75,Large (61-100),0.020938225,0,1,1,223,159,64,Very High (>50),1,0.7130044843049327,NA,NA,TRUE,7.0922190201729105,20.74927954,60.069164265129686,TRUE
101193,288,2018,Cafes,Melbourne (CBD),Oda Sushi,338-352 Bourke Street MELBOURNE 3000,338-352 Bourke Street MELBOURNE 3000,Mixed,54,2,1-2 yrs,144.9632886,-37.81360351,4,FALSE,Closed Business,Use in All Analysis,Bourke Street,417,High (10+),9,7,2,Medium (6-10),0,0,Average (40-60%),0,0,0.7777777777777778,Medium (31-60),0.020938225,0,1,1,271,193,78,Very High (>50),1,0.7121771217712177,NA,NA,TRUE,7.0922190201729105,20.74927954,60.069164265129686,TRUE
101193,290,2018,Cafes,Melbourne (CBD),Ca De Vin,338-352 Bourke Street MELBOURNE 3000,338-352 Bourke Street MELBOURNE 3000,Seats - Outdoor,140,19,>12 yrs,144.9632886,-37.81360351,4,FALSE,Long-term Success (Operating),Use in All Analysis,Bourke Street,417,High (10+),3,2,1,Low (3-5),0,0,Average (40-60%),0,0,0.6666666666666666,Very Large (>100),0.020938225,0,0,1,103,79,24,Very High (>50),1,0.7669902912621359,70,1,TRUE,7.0922190201729105,20.74927954,60.069164265129686,FALSE
101193,283,2019,Cafes,Melbourne (CBD),Federal Coffee Palace,338-352 Bourke Street MELBOURNE 3000,338-352 Bourke Street MELBOURNE 3000,Seats - Outdoor,155,20,>12 yrs,144.9632886,-37.81360351,4,FALSE,Long-term Success (Operating),Use in All Analysis,Bourke Street,417,High (10+),0,0,0,Isolated (0),0,1,Average (40-60%),0,0,NA,Very Large (>100),0.020938225,0,0,1,84,65,19,Very High (>50),1,0.7738095238095238,70,1,TRUE,7.0922190201729105,20.74927954,60.069164265129686,FALSE
101193,286,2019,Cafes,Melbourne (CBD),Mama's Buoi,338-352 Bourke Street MELBOURNE 3000,338-352 Bourke Street MELBOURNE 3000,Mixed,74,6,6-8 yrs,144.9632886,-37.81360351,4,FALSE,Closed Business,Use in All Analysis,Bourke Street,417,High (10+),8,6,2,Medium (6-10),0,0,Average (40-60%),0,0,0.75,Large (61-100),0.020938225,0,1,1,223,159,64,Very High (>50),1,0.7130044843049327,NA,NA,TRUE,7.0922190201729105,20.74927954,60.069164265129686,TRUE
101193,288,2019,Cafes,Melbourne (CBD),Oda Sushi,338-352 Bourke Street MELBOURNE 3000,338-352 Bourke Street MELBOURNE 3000,Mixed,54,2,1-2 yrs,144.9632886,-37.81360351,4,FALSE,Closed Business,Use in All Analysis,Bourke Street,417,High (10+),9,7,2,Medium (6-10),0,0,Average (40-60%),0,0,0.7777777777777778,Medium (31-60),0.020938225,0,1,1,271,193,78,Very High (>50),1,0.7121771217712177,NA,NA,TRUE,7.0922190201729105,20.74927954,60.069164265129686,TRUE
101193,290,2019,Cafes,Melbourne (CBD),Ca De Vin,338-352 Bourke Street MELBOURNE 3000,338-352 Bourke Street MELBOURNE 3000,Seats - Outdoor,140,19,>12 yrs,144.9632886,-37.81360351,4,FALSE,Long-term Success (Operating),Use in All Analysis,Bourke Street,417,High (10+),3,2,1,Low (3-5),0,0,Average (40-60%),0,0,0.6666666666666666,Very Large (>100),0.020938225,0,0,1,103,79,24,Very High (>50),1,0.7669902912621359,70,1,TRUE,7.0922190201729105,20.74927954,60.069164265129686,FALSE
101193,283,2020,Cafes,Melbourne (CBD),Federal Coffee,Shop G22-G23 338-352 Bourke Street MELBOURNE VIC 3000,General Post Office 338-352 Bourke Street MELBOURNE VIC 3000,Seats - Outdoor,155,20,>12 yrs,144.9632886,-37.81360351,2,FALSE,Long-term Success (Operating),Use in All Analysis,Bourke Street,417,High (10+),0,0,0,Isolated (0),0,1,Average (40-60%),0,0,NA,Very Large (>100),0.020938225,0,0,1,84,65,19,Very High (>50),1,0.7738095238095238,70,1,TRUE,7.0922190201729105,20.74927954,60.069164265129686,FALSE
101193,290,2020,Cafes,Melbourne (CBD),Ca De Vin,Shop G29-G30 338-352 Bourke Street MELBOURNE VIC 3000,General Post Office 338-352 Bourke Street MELBOURNE VIC 3000,Seats - Outdoor,140,19,>12 yrs,144.9632886,-37.81360351,2,FALSE,Long-term Success (Operating),Use in All Analysis,Bourke Street,417,High (10+),3,2,1,Low (3-5),0,0,Average (40-60%),0,0,0.6666666666666666,Very Large (>100),0.020938225,0,0,1,103,79,24,Very High (>50),1,0.7669902912621359,70,1,TRUE,7.0922190201729105,20.74927954,60.069164265129686,FALSE
101193,283,2021,Cafes,Melbourne (CBD),Federal Coffee,Shop G22-G23 338-352 Bourke Street MELBOURNE VIC 3000,General Post Office 338-352 Bourke Street MELBOURNE VIC 3000,Seats - Outdoor,155,20,>12 yrs,144.9632886,-37.81360351,2,FALSE,Long-term Success (Operating),Use in All Analysis,Bourke Street,417,High (10+),0,0,0,Isolated (0),0,1,Average (40-60%),0,0,NA,Very Large (>100),0.020938225,0,0,1,84,65,19,Very High (>50),1,0.7738095238095238,70,1,TRUE,7.0922190201729105,20.74927954,60.069164265129686,FALSE
101193,290,2021,Cafes,Melbourne (CBD),Ca De Vin,Shop G29-G30 338-352 Bourke Street MELBOURNE VIC 3000,General Post Office 338-352 Bourke Street MELBOURNE VIC 3000,Seats - Outdoor,140,19,>12 yrs,144.9632886,-37.81360351,2,FALSE,Long-term Success (Operating),Use in All Analysis,Bourke Street,417,High (10+),3,2,1,Low (3-5),0,0,Average (40-60%),0,0,0.6666666666666666,Very Large (>100),0.020938225,0,0,1,103,79,24,Very High (>50),1,0.7669902912621359,70,1,TRUE,7.0922190201729105,20.74927954,60.069164265129686,FALSE
101193,283,2022,Cafes,Melbourne (CBD),Federal Coffee,Shop G22-G23 338-352 Bourke Street MELBOURNE VIC 3000,General Post Office 338-352 Bourke Street MELBOURNE VIC 3000,Seats - Outdoor,155,20,>12 yrs,144.9632886,-37.81360351,2,FALSE,Long-term Success (Operating),Use in All Analysis,Bourke Street,417,High (10+),0,0,0,Isolated (0),0,1,Average (40-60%),0,0,NA,Very Large (>100),0.020938225,0,0,1,84,65,19,Very High (>50),1,0.7738095238095238,70,1,TRUE,7.0922190201729105,20.74927954,60.069164265129686,FALSE
101193,290,2022,Cafes,Melbourne (CBD),Ca De Vin,Shop G29-G30 338-352 Bourke Street MELBOURNE VIC 3000,General Post Office 338-352 Bourke Street MELBOURNE VIC 3000,Seats - Outdoor,90,19,>12 yrs,144.9632886,-37.81360351,2,FALSE,Long-term Success (Operating),Use in All Analysis,Bourke Street,417,High (10+),3,2,1,Low (3-5),0,0,Average (40-60%),0,0,0.6666666666666666,Large (61-100),0.020938225,0,0,1,103,79,24,Very High (>50),1,0.7669902912621359,70,1,TRUE,7.0922190201729105,20.74927954,60.069164265129686,FALSE
101193,283,2023,Cafes,Melbourne (CBD),Federal Coffee,Shop G22-G23 338-352 Bourke Street MELBOURNE VIC 3000,General Post Office 338-352 Bourke Street MELBOURNE VIC 3000,Seats - Outdoor,155,20,>12 yrs,144.9632886,-37.81360351,2,FALSE,Long-term Success (Operating),Use in All Analysis,Bourke Street,417,High (10+),0,0,0,Isolated (0),0,1,Average (40-60%),0,0,NA,Very Large (>100),0.020938225,1,0,1,84,65,19,Very High (>50),1,0.7738095238095238,70,1,TRUE,7.0922190201729105,20.74927954,60.069164265129686,FALSE
101193,290,2023,Cafes,Melbourne (CBD),Ca De Vin,Shop G29-G30 338-352 Bourke Street MELBOURNE VIC 3000,General Post Office 338-352 Bourke Street MELBOURNE VIC 3000,Seats - Outdoor,90,19,>12 yrs,144.9632886,-37.81360351,2,FALSE,Long-term Success (Operating),Use in All Analysis,Bourke Street,417,High (10+),3,2,1,Low (3-5),0,0,Average (40-60%),0,0,0.6666666666666666,Large (61-100),0.020938225,1,0,1,103,79,24,Very High (>50),1,0.7669902912621359,70,1,TRUE,7.0922190201729105,20.74927954,60.069164265129686,FALSE
101194,291,2012,Cafes,Melbourne (CBD),Brunetti Myer Melbourne,"Part Level 3, 314-336 Bourke Street MELBOURNE 3000",314-336 Bourke Street MELBOURNE 3000,Seats - Indoor,99,12,9-12 yrs,144.96382711159998,-37.81344773,3,TRUE,Still Operating (Biased Lifespan),Temporal Only (Exclude from Lifespan Analysis),Bourke Street,417,High (10+),7,5,2,Medium (6-10),0,NA,Average (40-60%),0,0,0.7142857142857143,Large (61-100),0.082460183,0,1,1,156,120,36,Very High (>50),1,0.7692307692307693,64,1,TRUE,7.0922190201729105,20.74927954,60.069164265129686,FALSE
101194,292,2012,Cafes,Melbourne (CBD),Emporia,"Part Ground 0, 314-336 Bourke Street MELBOURNE 3000",314-336 Bourke Street MELBOURNE 3000,Seats - Indoor,50,4,3-5 yrs,144.96382711159998,-37.81344773,3,FALSE,Closed Business,Use in All Analysis,Bourke Street,417,High (10+),7,5,2,Medium (6-10),0,0,Average (40-60%),0,0,0.7142857142857143,Medium (31-60),0.082460183,0,1,1,156,120,36,Very High (>50),1,0.7692307692307693,NA,NA,TRUE,7.0922190201729105,20.74927954,60.069164265129686,TRUE
101194,293,2012,Cafes,Melbourne (CBD),The Salon By Louis Roderer,"Part Level 1, 314-336 Bourke Street MELBOURNE 3000",314-336 Bourke Street MELBOURNE 3000,Seats - Indoor,35,12,9-12 yrs,144.96382711159998,-37.81344773,3,TRUE,Still Operating (Biased Lifespan),Temporal Only (Exclude from Lifespan Analysis),Bourke Street,417,High (10+),7,5,2,Medium (6-10),0,NA,Average (40-60%),0,0,0.7142857142857143,Medium (31-60),0.082460183,0,1,1,156,120,36,Very High (>50),1,0.7692307692307693,64,1,TRUE,7.0922190201729105,20.74927954,60.069164265129686,FALSE
101194,291,2013,Cafes,Melbourne (CBD),Brunetti Myer Melbourne,"Part Level 3, 314-336 Bourke Street MELBOURNE 3000",314-336 Bourke Street MELBOURNE 3000,Seats - Indoor,99,12,9-12 yrs,144.9638271,-37.81344773,3,TRUE,Still Operating (Biased Lifespan),Temporal Only (Exclude from Lifespan Analysis),Bourke Street,417,High (10+),7,5,2,Medium (6-10),0,NA,Average (40-60%),0,0,0.7142857142857143,Large (61-100),0.082458923,0,1,1,156,120,36,Very High (>50),1,0.7692307692307693,64,1,TRUE,7.0922190201729105,20.74927954,60.069164265129686,FALSE
101194,292,2013,Cafes,Melbourne (CBD),Emporia,"Part Ground 0, 314-336 Bourke Street MELBOURNE 3000",314-336 Bourke Street MELBOURNE 3000,Seats - Indoor,50,4,3-5 yrs,144.9638271,-37.81344773,3,FALSE,Closed Business,Use in All Analysis,Bourke Street,417,High (10+),7,5,2,Medium (6-10),0,0,Average (40-60%),0,0,0.7142857142857143,Medium (31-60),0.082458923,0,1,1,156,120,36,Very High (>50),1,0.7692307692307693,NA,NA,TRUE,7.0922190201729105,20.74927954,60.069164265129686,TRUE
101194,293,2013,Cafes,Melbourne (CBD),The Salon By Louis Roderer,"Part Level 1, 314-336 Bourke Street MELBOURNE 3000",314-336 Bourke Street MELBOURNE 3000,Seats - Indoor,35,12,9-12 yrs,144.9638271,-37.81344773,3,TRUE,Still Operating (Biased Lifespan),Temporal Only (Exclude from Lifespan Analysis),Bourke Street,417,High (10+),7,5,2,Medium (6-10),0,NA,Average (40-60%),0,0,0.7142857142857143,Medium (31-60),0.082458923,0,1,1,156,120,36,Very High (>50),1,0.7692307692307693,64,1,TRUE,7.0922190201729105,20.74927954,60.069164265129686,FALSE
101194,291,2014,Cafes,Melbourne (CBD),Brunetti Myer Melbourne,"Part Level 3, 314-336 Bourke Street MELBOURNE 3000",314-336 Bourke Street MELBOURNE 3000,Seats - Indoor,99,12,9-12 yrs,144.9638271,-37.81344773,3,TRUE,Still Operating (Biased Lifespan),Temporal Only (Exclude from Lifespan Analysis),Bourke Street,417,High (10+),7,5,2,Medium (6-10),0,NA,Average (40-60%),0,0,0.7142857142857143,Large (61-100),0.082458923,0,1,1,156,120,36,Very High (>50),1,0.7692307692307693,64,1,TRUE,7.0922190201729105,20.74927954,60.069164265129686,FALSE
101194,292,2014,Cafes,Melbourne (CBD),Emporia,"Part Ground , 314-336 Bourke Street MELBOURNE 3000",314-336 Bourke Street MELBOURNE 3000,Seats - Indoor,65,4,3-5 yrs,144.9638271,-37.81344773,3,FALSE,Closed Business,Use in All Analysis,Bourke Street,417,High (10+),7,5,2,Medium (6-10),0,0,Average (40-60%),0,0,0.7142857142857143,Large (61-100),0.082458923,0,1,1,156,120,36,Very High (>50),1,0.7692307692307693,NA,NA,TRUE,7.0922190201729105,20.74927954,60.069164265129686,TRUE
101194,293,2014,Cafes,Melbourne (CBD),The Salon By Louis Roderer,"Part Level 1, 314-336 Bourke Street MELBOURNE 3000",314-336 Bourke Street MELBOURNE 3000,Seats - Indoor,35,12,9-12 yrs,144.9638271,-37.81344773,3,TRUE,Still Operating (Biased Lifespan),Temporal Only (Exclude from Lifespan Analysis),Bourke Street,417,High (10+),7,5,2,Medium (6-10),0,NA,Average (40-60%),0,0,0.7142857142857143,Medium (31-60),0.082458923,0,1,1,156,120,36,Very High (>50),1,0.7692307692307693,64,1,TRUE,7.0922190201729105,20.74927954,60.069164265129686,FALSE
101194,291,2015,Cafes,Melbourne (CBD),Brunetti Myer Melbourne,"Part Level 3, 314-336 Bourke Street MELBOURNE 3000",314-336 Bourke Street MELBOURNE 3000,Seats - Indoor,99,12,9-12 yrs,144.9638271,-37.81344773,3,TRUE,Still Operating (Biased Lifespan),Temporal Only (Exclude from Lifespan Analysis),Bourke Street,417,High (10+),7,5,2,Medium (6-10),0,NA,Average (40-60%),0,0,0.7142857142857143,Large (61-100),0.082458923,0,1,1,156,120,36,Very High (>50),1,0.7692307692307693,64,1,TRUE,7.0922190201729105,20.74927954,60.069164265129686,FALSE
101194,292,2015,Cafes,Melbourne (CBD),Emporia,"Part Ground , 314-336 Bourke Street MELBOURNE 3000",314-336 Bourke Street MELBOURNE 3000,Seats - Indoor,65,4,3-5 yrs,144.9638271,-37.81344773,3,FALSE,Closed Business,Use in All Analysis,Bourke Street,417,High (10+),7,5,2,Medium (6-10),0,0,Average (40-60%),0,0,0.7142857142857143,Large (61-100),0.082458923,0,1,1,156,120,36,Very High (>50),1,0.7692307692307693,NA,NA,TRUE,7.0922190201729105,20.74927954,60.069164265129686,TRUE
101194,293,2015,Cafes,Melbourne (CBD),The Salon By Louis Roderer,"Part Level 1, 314-336 Bourke Street MELBOURNE 3000",314-336 Bourke Street MELBOURNE 3000,Seats - Indoor,35,12,9-12 yrs,144.9638271,-37.81344773,3,TRUE,Still Operating (Biased Lifespan),Temporal Only (Exclude from Lifespan Analysis),Bourke Street,417,High (10+),7,5,2,Medium (6-10),0,NA,Average (40-60%),0,0,0.7142857142857143,Medium (31-60),0.082458923,0,1,1,156,120,36,Very High (>50),1,0.7692307692307693,64,1,TRUE,7.0922190201729105,20.74927954,60.069164265129686,FALSE
101194,291,2016,Cafes,Melbourne (CBD),Brunetti Myer Melbourne,"Part Level 3, 314-336 Bourke Street MELBOURNE 3000",314-336 Bourke Street MELBOURNE 3000,Seats - Indoor,99,12,9-12 yrs,144.96394447638255,-37.81340928,2,TRUE,Still Operating (Biased Lifespan),Temporal Only (Exclude from Lifespan Analysis),Bourke Street,417,High (10+),7,5,2,Medium (6-10),0,NA,Average (40-60%),0,0,0.7142857142857143,Large (61-100),0.0960977,0,1,1,156,120,36,Very High (>50),1,0.7692307692307693,64,1,TRUE,7.0922190201729105,20.74927954,60.069164265129686,FALSE
101194,293,2016,Cafes,Melbourne (CBD),The Salon By Louis Roderer,"Part Level 1, 314-336 Bourke Street MELBOURNE 3000",314-336 Bourke Street MELBOURNE 3000,Seats - Indoor,54,12,9-12 yrs,144.96394447638255,-37.81340928,2,TRUE,Still Operating (Biased Lifespan),Temporal Only (Exclude from Lifespan Analysis),Bourke Street,417,High (10+),7,5,2,Medium (6-10),0,NA,Average (40-60%),0,0,0.7142857142857143,Medium (31-60),0.0960977,0,1,1,156,120,36,Very High (>50),1,0.7692307692307693,64,1,TRUE,7.0922190201729105,20.74927954,60.069164265129686,FALSE
101194,291,2017,Cafes,Melbourne (CBD),Brunetti Myer Melbourne,"Part Level 3, 314-336 Bourke Street MELBOURNE 3000",314-336 Bourke Street MELBOURNE 3000,Seats - Indoor,99,12,9-12 yrs,144.9638271,-37.81344773,2,TRUE,Still Operating (Biased Lifespan),Temporal Only (Exclude from Lifespan Analysis),Bourke Street,417,High (10+),7,5,2,Medium (6-10),0,NA,Average (40-60%),0,0,0.7142857142857143,Large (61-100),0.082458923,0,1,1,156,120,36,Very High (>50),1,0.7692307692307693,64,1,TRUE,7.0922190201729105,20.74927954,60.069164265129686,FALSE
101194,293,2017,Cafes,Melbourne (CBD),The Salon By Louis Roderer,"Part Level 1, 314-336 Bourke Street MELBOURNE 3000",314-336 Bourke Street MELBOURNE 3000,Seats - Indoor,54,12,9-12 yrs,144.9638271,-37.81344773,2,TRUE,Still Operating (Biased Lifespan),Temporal Only (Exclude from Lifespan Analysis),Bourke Street,417,High (10+),7,5,2,Medium (6-10),0,NA,Average (40-60%),0,0,0.7142857142857143,Medium (31-60),0.082458923,0,1,1,156,120,36,Very High (>50),1,0.7692307692307693,64,1,TRUE,7.0922190201729105,20.74927954,60.069164265129686,FALSE
101194,291,2018,Cafes,Melbourne (CBD),Brunetti Myer Melbourne,"Part Level 3, 314-336 Bourke Street MELBOURNE 3000",314-336 Bourke Street MELBOURNE 3000,Seats - Indoor,99,12,9-12 yrs,144.9638271,-37.81344773,2,TRUE,Still Operating (Biased Lifespan),Temporal Only (Exclude from Lifespan Analysis),Bourke Street,417,High (10+),7,5,2,Medium (6-10),0,NA,Average (40-60%),0,0,0.7142857142857143,Large (61-100),0.082458923,0,1,1,156,120,36,Very High (>50),1,0.7692307692307693,64,1,TRUE,7.0922190201729105,20.74927954,60.069164265129686,FALSE
101194,293,2018,Cafes,Melbourne (CBD),The Salon,"Part Level 1, 314-336 Bourke Street MELBOURNE 3000",314-336 Bourke Street MELBOURNE 3000,Seats - Indoor,54,12,9-12 yrs,144.9638271,-37.81344773,2,TRUE,Still Operating (Biased Lifespan),Temporal Only (Exclude from Lifespan Analysis),Bourke Street,417,High (10+),7,5,2,Medium (6-10),0,NA,Average (40-60%),0,0,0.7142857142857143,Medium (31-60),0.082458923,0,1,1,156,120,36,Very High (>50),1,0.7692307692307693,64,1,TRUE,7.0922190201729105,20.74927954,60.069164265129686,FALSE
